Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1100,Flujo,Ciudad de México,RENTA,
HERBAL,HERBAL ESSENSES,RENTA,54560,"$3,966",70603,11260,RT-DIG-PRG-PB,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,HERBAL PERFUME CAPILAR,,,,1100,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54639,"$3,935",70661,9898,RT-P2-COB-BR,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,POLANCO,,,,1101,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1101,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1102,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1102,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1103,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1103,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1104,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1105,Flujo,Ciudad de México,RENTA,
Warner / THE BRIDE,WARNER PICTURES,BONIFICACION,54645,$0,70707,1934,BF-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1105,Contraflujo,Ciudad de México,RENTA,
LOREAL - GARNIER - HAIR FOODIES - Ola 1,LOREAL,RENTA,54592,"$3,400",70578,5174,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,DANNA DE ESPALDA,,,,1106,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1106,Contraflujo,Ciudad de México,RENTA,
VISA BBVA CARRERA DE COMPRAS 3,VISA,RENTA,54561,"$5,788",70659,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,VISA BBVA PAREJA / VISA BBVA TRIO (GENÉRICO),,,,1107,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1107,Contraflujo,Ciudad de México,RENTA,
SEPHORA SAN VALENTIN,SEPHORA,BONIFICACION,1331,$0,1337,10890,BF-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #4,SEPHORA CON AMOR 7 PERFUMES,,,,1108,Flujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54639,"$3,935",70661,9898,RT-P2-COB-BR,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,POLANCO,,,,1108,Contraflujo,Ciudad de México,RENTA,
AFORE XXI,CARRERA KARDIAS,RENTA,54638,"$3,105",#N/A,#N/A,#N/A,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,AFORE XXI,,,,1109,Flujo,Ciudad de México,RENTA,
HOPPERS,DISNEY,RENTA,54651,"$4,171",70706,11785,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1109,Contraflujo,Ciudad de México,RENTA,
HOPPERS,DISNEY,RENTA,54651,"$4,171",70706,11785,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1112,Flujo,Ciudad de México,RENTA,
TENA,TENA,RENTA,1324,"$4,200",1278,11431,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #4,TENA CHICA,,,,1112,Contraflujo,Ciudad de México,RENTA,
PANDORA,PANDORA,RENTA,1339,"$5,750",1284,11740,RT-P1-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1113,Contraflujo,Ciudad de México,RENTA,
METROP PARALELO (SIN VISIBILIDAD),OBSTRUIDOS,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,METROP PARALELO (SIN VISIBILIDAD),,,,1115,Flujo,Ciudad de México,RENTA,
METROP PARALELO (SIN VISIBILIDAD),OBSTRUIDOS,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,METROP PARALELO (SIN VISIBILIDAD),,,,1115,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1116,Flujo,Ciudad de México,RENTA,
VISA BBVA CARRERA DE COMPRAS 3,VISA,RENTA,54561,"$5,788",70659,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,VISA BBVA PAREJA / VISA BBVA TRIO (GENÉRICO),,,,1116,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1117,Flujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54550,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,AT&T IPHONE 17 PRO,,,,1117,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1118,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1118,Contraflujo,Ciudad de México,RENTA,
AVON ULTRA REINVENCION,AVON,RENTA,1301,"$2,968",1347,11287,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,AVÓN ,,,,1119,Flujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54526,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #4,TASTER´S CHOICE,,,,1119,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54639,"$3,935",70661,9898,RT-P2-COB-BR,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,POLANCO,,,,1120,Flujo,Ciudad de México,RENTA,
AFORE XXI,CARRERA KARDIAS,RENTA,54638,"$3,105",#N/A,#N/A,#N/A,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,AFORE XXI,,,,1120,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1121,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1121,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1122,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1122,Contraflujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,ENVASES,,,,1912C,Flujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54522,$0,70679,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,VIVE LATINO 2026,,,,1912C,Contraflujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,EMBAJADORA,,,,1328,Flujo,Ciudad de México,RENTA,
Miguel Bose,OCESA,INTERCAMBIO,54521,$0,70677,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,BOSÉ IMPORTANTE,,,,1328,Contraflujo,Ciudad de México,RENTA,
VISA BANORTE,VISA,RENTA,54548,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,VISA BONORTE,,,,1329,Contraflujo,Ciudad de México,RENTA,
SEPHORA SAN VALENTIN,SEPHORA,BONIFICACION,1331,$0,1337,10890,BF-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #4,SEPHORA CON AMOR 7 PERFUMES,,,,1240,Flujo,Ciudad de México,RENTA,
SEPHORA SAN VALENTIN,SEPHORA,BONIFICACION,1331,$0,1337,10890,BF-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #4,SEPHORA CON AMOR 4 PERFUMES,,,,1240,Contraflujo,Ciudad de México,RENTA,
VISA BBVA CARRERA DE COMPRAS 3,VISA,RENTA,54561,"$5,788",70659,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,VISA BBVA PAREJA / VISA BBVA TRIO (GENÉRICO),,,,1303,Flujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,ENVASES,,,,1303,Contraflujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54550,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,AT&T IPHONE 17 PRO,,,,1304,Flujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54639,"$3,935",70661,9898,RT-P2-COB-BR,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,SANTA FE,,,,1304,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54639,"$3,935",70661,9898,RT-P2-COB-BR,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,SANTA FE,,,,1305,Flujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54526,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #4,TASTER´S CHOICE,,,,1305,Contraflujo,Ciudad de México,RENTA,
SOL MEZCLAS,HEINEKEN,RENTA,54623,"$3,360",70687,10288,RT-P1-COB-MX,LISSET VALDEZ,,Catorcenas 2026,Catorcena #4,CLAMATO,,,,1306,Flujo,Ciudad de México,RENTA,
Shakira,OCESA,INTERCAMBIO,54520,$0,70673,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,SHAKIRA,,,,1306,Contraflujo,Ciudad de México,RENTA,
LA COSTEÑA VERDURAS,LA COSTEÑA,RENTA,54632,"$4,410",70704,11607,RT-P1-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1307,Flujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,RENTA,54635,"$3,835",70589,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,PERIÓDICO ABIERTO,,,,1307,Contraflujo,Ciudad de México,RENTA,
Miguel Bose,OCESA,INTERCAMBIO,54521,$0,70677,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,BOSÉ IMPORTANTE,,,,1308,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1308,Contraflujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,EMBAJADORA,,,,1309,Contraflujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54639,"$3,935",70661,9898,RT-P2-COB-BR,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,SANTA FE,,,,1310,Flujo,Ciudad de México,RENTA,
VISA BANORTE,VISA,RENTA,54548,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,VISA BONORTE,,,,1310,Contraflujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54609,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1311,Flujo,Ciudad de México,RENTA,
IHOP LOS FAVORITOS,IHOP,RENTA,54642,"$3,669",70545,11496,RT-CL-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #4,FUERA DE CONTROL,,,,1311,Contraflujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54609,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1330,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1330,Contraflujo,Ciudad de México,RENTA,
PLAN AT&T MUNDIAL,AT&T,RENTA,54550,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,AT&T IPHONE 17 PRO,,,,1313,Flujo,Ciudad de México,RENTA,
HERO 25,BATISTE,RENTA,53858,"$4,293",70298,11268,RT-P1-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #4,HERO,,,,1313,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1331,Flujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54522,$0,70679,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,VIVE LATINO 2026,,,,1331,Contraflujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54522,$0,70679,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,VIVE LATINO 2026,,,,1315,Flujo,Ciudad de México,RENTA,
VIVE LATINO,OCESA,INTERCAMBIO,54522,$0,70679,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,VIVE LATINO 2026,,,,1315,Contraflujo,Ciudad de México,RENTA,
TASTER´S CHOICE,NESCAFE,RENTA,54526,"$4,800",70510,11075,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #4,TASTER´S CHOICE,,,,1316,Flujo,Ciudad de México,RENTA,
PANDORA,PANDORA,RENTA,1339,"$5,750",1284,11740,RT-P1-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1316,Contraflujo,Ciudad de México,RENTA,
IHOP LOS FAVORITOS,IHOP,RENTA,54642,"$3,669",70545,11496,RT-CL-COB-MX,DULCE BALTIERRA,,Catorcenas 2026,Catorcena #4,FUERA DE CONTROL,,,,1317,Contraflujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,ENVASES,,,,1318,Contraflujo,Ciudad de México,RENTA,
VISA BANORTE,VISA,RENTA,54548,"$5,460",70062,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,VISA BONORTE,,,,1239,Flujo,Ciudad de México,RENTA,
AQUÍ NADIE SE RINDE,FUNDACION AQUI NADIE SE RINDE,CORTESIA,1275,$0,1318,11770,CT-P1-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #4,AQUÍ NADIE SE RINDE,,,,1239,Contraflujo,Ciudad de México,RENTA,
VERSACE,VERSACE,RENTA,54646,$306,70584,11363,RT-P1-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1202,Flujo,Ciudad de México,RENTA,
VERSACE,VERSACE,RENTA,54646,$306,70584,11363,RT-P1-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1202,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,RENTA,54635,"$3,835",70589,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,MUJER AMARILLO  TAYLOR SONRISA,,,,1203,Flujo,Ciudad de México,RENTA,
SEPHORA SAN VALENTIN,SEPHORA,BONIFICACION,1331,$0,1337,10890,BF-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #4,SEPHORA CON AMOR 7 PERFUMES,,,,1203,Contraflujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,EMBAJADORA,,,,1204,Flujo,Ciudad de México,RENTA,
Miguel Bose,OCESA,INTERCAMBIO,54521,$0,70677,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,BOSÉ IMPORTANTE,,,,1204,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1205,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1205,Contraflujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1206,Flujo,Ciudad de México,RENTA,
LOREAL PLANTA FIJA,LOREAL,RENTA,54573,"$6,000",70466,5171,RT-P1-PRA-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,PURPLE,,,,1206,Contraflujo,Ciudad de México,RENTA,
SEPHORA SAN VALENTIN,SEPHORA,BONIFICACION,1331,$0,1337,10890,BF-P1-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #4,SEPHORA CON AMOR 7 PERFUMES,,,,1238,Flujo,Ciudad de México,RENTA,
Shakira,OCESA,INTERCAMBIO,54520,$0,70673,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,SHAKIRA,,,,1238,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,RENTA,54635,"$3,835",70589,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,HOMBRE MORGAN,,,,1208,Flujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,RENTA,54635,"$3,835",70589,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,CHICA RETROVISOR,,,,1208,Contraflujo,Ciudad de México,RENTA,
HOPPERS,DISNEY,RENTA,54651,"$4,171",70706,11785,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1209,Flujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54609,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1209,Contraflujo,Ciudad de México,RENTA,
SOL MEZCLAS,HEINEKEN,RENTA,54623,"$3,360",70687,10288,RT-P1-COB-MX,LISSET VALDEZ,,Catorcenas 2026,Catorcena #4,MANGOYADA ,,,,1210,Flujo,Ciudad de México,RENTA,
AFORE XXI,CARRERA KARDIAS,RENTA,54638,"$3,105",#N/A,#N/A,#N/A,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,AFORE XXI,,,,1210,Contraflujo,Ciudad de México,RENTA,
LA LECHERA,NESTLE,RENTA,54514,"$2,337",70665,11753,RT-P1-COB-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #4,CARNATION Y LECHERA,,,,1207,Flujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54609,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1207,Contraflujo,Ciudad de México,RENTA,
VERSACE,VERSACE,RENTA,54646,$306,70584,11363,RT-P1-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1237,Flujo,Ciudad de México,RENTA,
VERSACE,VERSACE,RENTA,54646,$306,70584,11363,RT-P1-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1237,Contraflujo,Ciudad de México,RENTA,
EL PALACIO PLANTA,EL PALACIO DE HIERRO,RENTA,54635,"$3,835",70589,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,PERIÓDICO ABIERTO,,,,1244,Flujo,Ciudad de México,RENTA,
VISA BBVA CARRERA DE COMPRAS 3,VISA,RENTA,54561,"$5,788",70659,2538,RT-P1-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #4,VISA BBVA PAREJA / VISA BBVA TRIO (GENÉRICO),,,,1244,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54517,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #4,NIDO,,,,1214,Flujo,Ciudad de México,RENTA,
EL PALACIO IMAGEN,EL PALACIO DE HIERRO,RENTA,54639,"$3,935",70661,9898,RT-P2-COB-BR,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #4,SANTA FE,,,,1214,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54517,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #4,NIDO,,,,1215,Flujo,Ciudad de México,RENTA,
LOREAL - GARNIER - HAIR FOODIES - Ola 1,LOREAL,RENTA,54592,"$3,400",70578,5174,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,DANNA CON AGUACATE,,,,1215,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54517,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #4,NIDO,,,,1216,Flujo,Ciudad de México,RENTA,
Miguel Bose,OCESA,INTERCAMBIO,54521,$0,70677,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,BOSÉ IMPORTANTE,,,,1216,Contraflujo,Ciudad de México,RENTA,
NIDO,NIDO,RENTA,54517,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #4,NIDO,,,,1227,Flujo,Ciudad de México,RENTA,
CHAYANNE,OCESA,INTERCAMBIO,54536,$0,70689,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #4,CHAYANNE BAILEMOS OTRA VEZ,,,,1227,Contraflujo,Ciudad de México,RENTA,
TANG,TANG,RENTA,54533,"$5,348",70606,11774,RT-P1-PRA-MX,LEONOR BARRANON,,Catorcenas 2026,Catorcena #4,TANG,,,,1218,Flujo,Ciudad de México,RENTA,
DiDi / CARD,DIDI,RENTA,54609,"$3,965",70695,11751,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,GENERICO,,,,1218,Contraflujo,Ciudad de México,RENTA,
MOMENTOS SAN VALENTIN,SANBORNS,RENTA,1308,"$3,587",1326,11231,RT-P2-COB-AC,ALDO TAVERA,,Catorcenas 2026,Catorcena #4,MOMENTOS SAN VALENTIN,,,,1228,Flujo,Ciudad de México,RENTA,
LOREAL - REVITALIF - SKIN LASER,LOREAL,RENTA,54590,"$2,380",70594,11724,RT-P1-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #4,ENVASES,,,,1228,Contraflujo,Ciudad de México,RENTA,
