Cara,Tipo de cara,Nombre de campaña,Cliente,Operación,Código de contrato (opcional),Monto total,APS Global,CUIC,Articulo,Ejecutivo de Ventas,Descripción (opcional),Periodo,Segmentos,Versión,Ciudad
DF3298,Contraflujo,DIDI RIDES - Zonas,DIDI,RENTA,55134,"$2,695",70587,11751,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,30% OFF EN MAÑANAS Y TARDES,Ciudad de México
DF3301,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3301,Contraflujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3302,Flujo,PATRICK - CHARLOTTE - MARIO,SEPHORA,RENTA,1583,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,PATRICK - CHARLOTTE - MARIO,Ciudad de México
DF3302,Contraflujo,PATRICK - CHARLOTTE - MARIO,SEPHORA,RENTA,1583,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,PATRICK - CHARLOTTE - MARIO,Ciudad de México
DF3489,Flujo,PATRICK - CHARLOTTE - MARIO,SEPHORA,RENTA,1583,"$5,571",1337,10890,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,PATRICK - CHARLOTTE - MARIO,Ciudad de México
DF3489,Contraflujo,DIDI RIDES - Zonas,DIDI,RENTA,55134,"$2,695",70587,11751,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,30% OFF EN MAÑANAS Y TARDES,Ciudad de México
DF3500,Flujo,EL PALACIO PLANTA FIJA,EL PALACIO DE HIERRO,RENTA,55110,"$3,935",70714,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #6,MUJER CAFÉ SERIA,Ciudad de México
DF3500,Contraflujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3501,Flujo,SABA,SABA,RENTA,1581,"$4,200",1300,11432,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,SABA ULTRAIVISIBLE,Ciudad de México
DF3501,Contraflujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3032,Flujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3032,Contraflujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3034,Flujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3034,Contraflujo,PLAN AT&T MUNDIAL,AT&T,RENTA,55030,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,AT&T PREPAGO,Ciudad de México
DF3035,Flujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3035,Contraflujo,NIDO,NIDO,RENTA,55055,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDO,Ciudad de México
DF3288,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3288,Contraflujo,SUPER MARIO GALAXY,UNIVERSAL PICTURES,RENTA,55072,"$3,355",70722,9664,RT-CL-COB-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3307,Flujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3307,Contraflujo,MUAC 2026,MUSEO DE ARTE CONTEMPORANEO,CORTESIA,54979,$0,70672,10456,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MUAC,Ciudad de México
DF3332,Flujo,DRANO ESPUMA,DRANO,RENTA,55037,"$9,472",70797,11351,RT-CL-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,DRANO,Ciudad de México
DF3332,Contraflujo,DRANO ESPUMA,DRANO,RENTA,55037,"$9,472",70797,11351,RT-CL-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,DRANO,Ciudad de México
DF3002,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3002,Contraflujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3004,Flujo,DRANO ESPUMA,DRANO,RENTA,55037,"$9,472",70797,11351,RT-CL-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,DRANO,Ciudad de México
DF3004,Contraflujo,DRANO ESPUMA,DRANO,RENTA,55037,"$9,472",70797,11351,RT-CL-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,DRANO,Ciudad de México
DF3021,Flujo,NIDO,NIDO,RENTA,55055,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDO,Ciudad de México
DF3021,Contraflujo,BBVA MASIVA FUTURA 2026,BBVA,RENTA,55144,"$2,742",70837,9577,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,CL SIN COMISIONES,Ciudad de México
DF3022,Flujo,BBVA MASIVA FUTURA 2026,BBVA,RENTA,55144,"$2,742",70837,9577,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,CL SIN COMISIONES,Ciudad de México
DF3022,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3023,Flujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1587,"$5,406",1269,11734,RT-CL-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,PROMOBOLETOS,Ciudad de México
DF3023,Contraflujo,PLAN AT&T MUNDIAL,AT&T,RENTA,55030,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,MI SELECCIÓN HONOR,Ciudad de México
DF3025,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3050,Contraflujo,EL PALACIO PLANTA FIJA,EL PALACIO DE HIERRO,RENTA,55110,"$3,935",70714,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #6,MUJER AMARILLO TAYLOR SONRISA,Ciudad de México
DF3540,Contraflujo,DIDI RIDES - Zonas,DIDI,RENTA,55134,"$2,695",70587,11751,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,30% OFF EN MAÑANAS Y TARDES,Ciudad de México
DF3056,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3205,Flujo,PLAN AT&T MUNDIAL,AT&T,RENTA,55030,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,MI SELECCIÓN MOTOROLA,Ciudad de México
DF3205,Contraflujo,BBVA SEGURO DE VIDA 26,BBVA,RENTA,54771,"$2,742",70742,9058,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3206,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3206,Contraflujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3226,Flujo,DRANO ESPUMA,DRANO,RENTA,55037,"$9,472",70797,11351,RT-CL-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,DRANO,Ciudad de México
DF3226,Contraflujo,DRANO ESPUMA,DRANO,RENTA,55037,"$9,472",70797,11351,RT-CL-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,DRANO,Ciudad de México
DF3285,Flujo,SUPER MARIO GALAXY,UNIVERSAL PICTURES,RENTA,55072,"$3,355",70722,9664,RT-CL-COB-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3285,Contraflujo,Tecate emblema,OCESA,IN - RENTA (INTERCAMBIO),55118,$0,70830,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,Tecate emblema,Ciudad de México
DF3295,Flujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3295,Contraflujo,BBVA SEGURO DE VIDA 26,BBVA,RENTA,54771,"$2,742",70742,9058,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3345,Flujo,Tecate emblema,OCESA,IN - RENTA (INTERCAMBIO),55118,$0,70830,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,Tecate emblema,Ciudad de México
DF3345,Contraflujo,SABA,SABA,RENTA,1581,"$4,200",1300,11432,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,SABA INVISIBLE,Ciudad de México
DF3346,Flujo,AMAZON PLANTA FIJA 6 A 26,AMAZON,RENTA,1598,"$2,856",1432,11369,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,"AHORRA EN GRANDE, SONRÍE EN GRANDE",Ciudad de México
DF3346,Contraflujo,BBVA MASIVA FUTURA 2026,BBVA,RENTA,55144,"$2,742",70837,9577,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,CL SIN COMISIONES,Ciudad de México
DF3353,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3353,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3446,Flujo,TENA,TENA,RENTA,1579,"$4,200",1278,11431,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,TENA CHICA,Ciudad de México
DF3446,Contraflujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1587,"$5,406",1269,11734,RT-CL-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,PROMOBOLETOS,Ciudad de México
DF3528,Flujo,CLOROX,CLOROX,RENTA,55115,"$2,818",70788,11802,RT-CL-COB-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #6,CLOROX LAVANDA,Ciudad de México
DF3528,Contraflujo,SUPER MARIO GALAXY,UNIVERSAL PICTURES,RENTA,55072,"$3,355",70722,9664,RT-CL-COB-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3448,Flujo,BBVA MASIVA FUTURA 2026,BBVA,RENTA,55144,"$2,742",70837,9577,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,CL SIN COMISIONES,Ciudad de México
DF3448,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3455,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3455,Contraflujo,PLAN AT&T MUNDIAL,AT&T,RENTA,55030,"$4,186",70482,11249,RT-CL-COB-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,MI SELECCIÓN MOTOROLA,Ciudad de México
DF3003,Flujo,SUPER MARIO GALAXY,UNIVERSAL PICTURES,RENTA,55072,"$3,355",70722,9664,RT-CL-COB-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3003,Contraflujo,NIDO,NIDO,RENTA,55055,"$3,339",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDO,Ciudad de México
DF3005,Flujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3005,Contraflujo,MUAC 2026,MUSEO DE ARTE CONTEMPORANEO,CORTESIA,54979,$0,70672,10456,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MUAC,Ciudad de México
DF3145,Contraflujo,DIDI RIDES - Zonas,DIDI,RENTA,55134,"$2,695",70587,11751,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,30% OFF EN MAÑANAS Y TARDES,Ciudad de México
DF3197,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3197,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3222,Flujo,Tecate emblema,OCESA,IN - RENTA (INTERCAMBIO),55118,$0,70830,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,Tecate emblema,Ciudad de México
DF3222,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3225,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3225,Contraflujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3299,Flujo,MUAC 2026,MUSEO DE ARTE CONTEMPORANEO,CORTESIA,54979,$0,70672,10456,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MUAC,Ciudad de México
DF3299,Contraflujo,Tecate emblema,OCESA,IN - RENTA (INTERCAMBIO),55118,$0,70830,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,Tecate emblema,Ciudad de México
DF3522,Flujo,DRANO ESPUMA,DRANO,RENTA,55037,"$9,472",70797,11351,RT-CL-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,DRANO,Ciudad de México
DF3522,Contraflujo,DRANO ESPUMA,DRANO,RENTA,55037,"$9,472",70797,11351,RT-CL-PRA-MX,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,DRANO,Ciudad de México
DF3523,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3394,Flujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3394,Contraflujo,SPRING IN FASHION,SEARS,RENTA,1517,"$3,587",1404,11784,RT-CL-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,BT ,Ciudad de México
DF3274,Flujo,SANBORNS PRIMAVERA,SANBORNS,RENTA,1592,"$3,587",1402,11231,RT-CL-COB-MX,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,PASTELERÍA,Ciudad de México
DF3274,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3041,Flujo,AMAZON PLANTA FIJA 6 A 26,AMAZON,RENTA,1598,"$2,856",1432,11369,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,"AHORRA EN GRANDE, SONRÍE EN GRANDE",Ciudad de México
DF3042,Contraflujo,BBVA SEGURO DE VIDA 26,BBVA,RENTA,54771,"$2,742",70742,9058,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3043,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3043,Contraflujo,L'ORÉAL - MAYBELLINE - SUPER STAY FLEX POWDER,LOREAL,RENTA,55105,"$3,400",70777,5171,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,SUPER STAY,Ciudad de México
DF3600,Flujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3600,Contraflujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3057,Flujo,L'ORÉAL - MAYBELLINE - SUPER STAY FLEX POWDER,LOREAL,RENTA,55105,"$3,400",70777,5171,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,SUPER STAY,Ciudad de México
DF3057,Contraflujo,SUPER MARIO GALAXY,UNIVERSAL PICTURES,RENTA,55072,"$3,355",70722,9664,RT-CL-COB-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3541,Contraflujo,CAPITAL ONE 2026 Q2,CAPITAL ONE,RENTA,55150,"$4,347",70662,11284,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,FONDO ROJO,Ciudad de México
DF3058,Flujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3058,Contraflujo,SUPER MARIO GALAXY,UNIVERSAL PICTURES,RENTA,55072,"$3,355",70722,9664,RT-CL-COB-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3059,Flujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3059,Contraflujo,BBVA MASIVA FUTURA 2026,BBVA,RENTA,55144,"$2,742",70837,9577,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,CL SIN COMISIONES,Ciudad de México
DF3066,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3113,Flujo,L'ORÉAL - MAYBELLINE - SUPER STAY FLEX POWDER,LOREAL,RENTA,55105,"$3,400",70777,5171,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,SUPER STAY,Ciudad de México
DF3113,Contraflujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3132,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3132,Contraflujo,SABA,SABA,RENTA,1581,"$4,200",1300,11432,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,SABA INVISIBLE,Ciudad de México
DF3310,Contraflujo,EL PALACIO PLANTA FIJA,EL PALACIO DE HIERRO,RENTA,55110,"$3,935",70714,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #6,HOMBRE MORGAN,Ciudad de México
DF3391,Flujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3465,Flujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3465,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3468,Flujo,SUPER MARIO GALAXY,UNIVERSAL PICTURES,RENTA,55072,"$3,355",70722,9664,RT-CL-COB-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3468,Contraflujo,SUPER MARIO GALAXY,UNIVERSAL PICTURES,RENTA,55072,"$3,355",70722,9664,RT-CL-COB-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3469,Flujo,BBVA SEGURO DE VIDA 26,BBVA,RENTA,54771,"$2,742",70742,9058,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,GENERICO,Ciudad de México
DF3469,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3505,Flujo,Tecate emblema,OCESA,IN - RENTA (INTERCAMBIO),55118,$0,70830,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,Tecate emblema,Ciudad de México
DF3505,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3195,Flujo,BBVA MASIVA FUTURA 2026,BBVA,RENTA,55144,"$2,742",70837,9577,RT-CL-COB-MX,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #6,CL SIN COMISIONES,Ciudad de México
DF3195,Contraflujo,Tecate emblema,OCESA,IN - RENTA (INTERCAMBIO),55118,$0,70830,10198,IN-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,Tecate emblema,Ciudad de México
DF3198,Contraflujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3199,Flujo,DIDI RIDES - Zonas,DIDI,RENTA,55134,"$2,695",70587,11751,RT-CL-COB-MX,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,30% OFF EN MAÑANAS Y TARDES,Ciudad de México
DF3199,Contraflujo,MIDE 2026,MIDE,CORTESIA,54980,$0,70690,9561,CT-CL-COB-MX,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,MIDE,Ciudad de México
DF3200,Flujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3200,Contraflujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3204,Flujo,TENA,TENA,RENTA,1579,"$4,200",1278,11431,RT-CL-COB-MX,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,TENA PAQUETE,Ciudad de México
DF3204,Contraflujo,PUIG CAROLINA HERRERA 212,CAROLINA HERRERA,RENTA,55069,"$6,353",70595,10945,RT-CL-PRA-MX,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,CAROLINA HERRERA 212,Ciudad de México
DF3006,Contraflujo,CDMX,GOBIERNO DE LA CIUDAD DE MEXICO,CORTESIA,55173,$0,70851,10257,CT-CL-COB-MX,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,CDMX,Ciudad de México
DF3143,Flujo,EL PALACIO PLANTA FIJA,EL PALACIO DE HIERRO,RENTA,55110,"$3,935",70714,9898,RT-CL-PRA-MX,ESTRELLA NANDO BEHAR,,Catorcenas 2026,Catorcena #6,HOMBRE MORGAN,Ciudad de México
